#Time;x(km);y(km);z(km);alt(km);relVel;dwnrng(km);Q(kPa);Fuel(tons);dV_tot;dV_grav;dv_drag;throttle;accel;aoa;aov;pitch;Cd;x(km);y(km);z(km);yaw;c_thrust;incl
-19.00;914.144;-5524.344;3053.973;   0.013;   0.0;0.000;0.000;409.500;  0.000;  0.000;  0.000;0.0000;1.00;0.00;28.61;28.61;0.200;954.725;-5517.476;3053.973;90.00;0.000;28.608
-18.00;914.144;-5524.344;3053.973;   0.013;   0.0;0.000;0.000;409.500;  0.000;  0.000;  0.000;0.0000;1.00;0.00;28.61;28.61;0.200;955.128;-5517.406;3053.973;90.00;0.000;28.608
-17.00;914.144;-5524.344;3053.973;   0.013;   0.0;0.000;0.000;409.500;  0.000;  0.000;  0.000;0.0000;1.00;0.00;28.61;28.61;0.200;955.530;-5517.337;3053.973;90.00;0.000;28.608
-16.00;914.144;-5524.344;3053.973;   0.013;   0.0;0.000;0.000;409.500;  0.000;  0.000;  0.000;0.0000;1.00;0.00;28.61;28.61;0.200;955.932;-5517.267;3053.973;90.00;0.000;28.608
-15.00;914.144;-5524.344;3053.973;   0.013;   0.0;0.000;0.000;409.500;  0.000;  0.000;  0.000;0.0000;1.00;0.00;28.61;28.61;0.200;956.335;-5517.197;3053.973;90.00;0.000;28.608
-14.00;914.144;-5524.344;3053.973;   0.013;   0.0;0.000;0.000;409.500;  0.000;  0.000;  0.000;0.0000;1.00;0.00;28.61;28.61;0.200;956.737;-5517.127;3053.973;90.00;0.000;28.608
-13.00;914.144;-5524.344;3053.973;   0.013;   0.0;0.000;0.000;409.500;  0.000;  0.000;  0.000;0.0000;1.00;0.00;28.61;28.61;0.200;957.139;-5517.058;3053.973;90.00;0.000;28.608
-12.00;914.144;-5524.344;3053.973;   0.013;   0.0;0.000;0.000;409.500;  0.000;  0.000;  0.000;0.0000;1.00;0.00;28.61;28.61;0.200;957.542;-5516.988;3053.973;90.00;0.000;28.608
-11.00;914.144;-5524.344;3053.973;   0.013;   0.0;0.000;0.000;409.500;  0.000;  0.000;  0.000;0.0000;1.00;0.00;28.61;28.61;0.200;957.944;-5516.918;3053.973;90.00;0.000;28.608
-10.00;914.144;-5524.344;3053.973;   0.013;   0.0;0.000;0.000;409.500;  0.000;  0.000;  0.000;0.0000;1.00;0.00;28.61;28.61;0.200;958.346;-5516.848;3053.973;90.00;0.000;28.608
 -9.00;914.144;-5524.344;3053.973;   0.013;   0.0;0.000;0.000;409.500;  0.000;  0.000;  0.000;0.0000;1.00;0.00;28.61;28.61;0.200;958.749;-5516.778;3053.973;90.00;0.000;28.608
 -8.00;914.144;-5524.344;3053.973;   0.013;   0.0;0.000;0.000;409.500;  0.000;  0.000;  0.000;0.0000;1.00;0.00;28.61;28.61;0.200;959.151;-5516.708;3053.973;90.00;0.000;28.608
 -7.00;914.144;-5524.344;3053.973;   0.013;   0.0;0.000;0.000;409.500;  0.000;  0.000;  0.000;0.0000;1.00;0.00;28.61;28.61;0.200;959.553;-5516.638;3053.973;90.00;0.000;28.608
 -6.00;914.144;-5524.344;3053.973;   0.013;   0.0;0.000;0.000;409.500;  0.000;  0.000;  0.000;0.0000;1.00;0.00;28.61;28.61;0.200;959.955;-5516.568;3053.973;90.00;0.000;28.608
 -5.00;914.144;-5524.344;3053.973;   0.013;   0.0;0.000;0.000;409.500;  0.000;  0.000;  0.000;0.0000;1.00;0.00;28.61;28.61;0.200;960.358;-5516.498;3053.973;90.00;0.000;28.608
 -4.00;914.144;-5524.344;3053.973;   0.013;   0.0;0.000;0.000;409.500;  0.000;  0.000;  0.000;0.0000;1.30;0.00;28.61;28.61;0.200;960.760;-5516.428;3053.973;90.00;0.000;28.608
 -3.00;914.144;-5524.344;3053.973;   0.013;   0.0;0.000;0.000;409.500;  0.000;  0.000;  0.000;0.0000;1.46;0.00;28.61;28.61;0.200;961.162;-5516.358;3053.973;90.00;0.000;28.608
 -2.00;914.144;-5524.344;3053.973;   0.012;   0.0;0.000;0.000;407.576; 13.218;  0.000;  0.000;0.8100;2.05;0.00;28.61;28.61;0.200;914.547;-5524.277;3053.973;90.00;0.000;28.608
 -1.00;914.144;-5524.344;3053.973;   0.012;   0.0;0.000;0.000;405.602; 26.698;  0.000;  0.000;0.8100;2.05;0.00;28.61;28.61;0.200;914.950;-5524.210;3053.973;90.00;0.000;28.608
 -0.00;914.144;-5524.344;3053.973;   0.012;   0.0;0.000;0.000;403.628; 40.243;  0.000;  0.000;0.8100;2.06;0.00;28.61;28.61;0.200;915.352;-5524.144;3053.973;90.00;0.000;28.608
  0.05;914.144;-5524.344;3053.973;   0.013;   0.0;0.000;0.000;403.480; 41.504;  0.000;  0.000;0.8100;1.39;61.39;28.61;90.00;0.200;914.144;-5524.344;3053.973;-90.00;0.000;28.608
  1.05;914.144;-5524.346;3053.974;   0.015;   3.9;0.000;0.009;401.506; 55.120;  0.000;  0.000;0.8100;1.39;0.21;89.79;90.00;0.200;914.547;-5524.279;3053.974;180.00;0.000;28.608
  2.05;914.145;-5524.351;3053.977;   0.020;   7.9;0.000;0.036;399.533; 68.805;  0.000;  0.000;0.8100;1.40;0.21;89.79;89.99;0.200;914.951;-5524.218;3053.977;180.00;0.000;28.608
  3.05;914.146;-5524.359;3053.982;   0.030;  11.8;0.000;0.082;397.559; 82.559;  0.000;  0.000;0.8100;1.41;0.21;89.79;89.99;0.200;915.355;-5524.159;3053.982;179.99;0.000;28.608
  4.05;914.148;-5524.371;3053.988;   0.044;  15.9;0.000;0.149;395.585; 96.385;  0.000;  0.000;0.8100;1.41;0.21;89.79;89.99;0.200;915.760;-5524.105;3053.988;179.99;0.000;28.608
  5.05;914.151;-5524.387;3053.997;   0.062;  20.0;0.000;0.237;393.612;110.283;  0.000;  0.000;0.8100;1.42;0.21;89.79;89.98;0.200;916.165;-5524.053;3053.997;179.99;0.000;28.608
  6.05;914.154;-5524.406;3054.007;   0.084;  24.2;0.000;0.347;391.638;124.255;  0.000;  0.000;0.8100;1.43;0.21;89.79;89.98;0.200;916.571;-5524.005;3054.007;179.99;0.000;28.608
  7.05;914.158;-5524.429;3054.020;   0.110;  28.5;0.000;0.481;389.664;138.303;  0.000;  0.000;0.8100;1.44;0.21;89.79;89.97;0.200;916.978;-5523.961;3054.020;179.99;0.000;28.608
  8.05;914.162;-5524.455;3054.034;   0.140;  32.8;0.000;0.638;387.691;152.429;  0.000;  0.000;0.8100;1.45;0.21;89.79;89.97;0.200;917.385;-5523.921;3054.034;179.98;0.000;28.608
  9.05;914.167;-5524.486;3054.051;   0.175;  37.3;0.001;0.820;385.717;166.634;  0.000;  0.000;0.8100;1.45;0.21;89.78;89.97;0.200;917.793;-5523.884;3054.051;179.98;0.000;28.608
 10.05;914.173;-5524.520;3054.070;   0.215;  41.8;0.001;1.029;383.743;180.920;  0.000;  0.000;0.8100;1.46;0.21;89.78;89.96;0.200;918.201;-5523.852;3054.070;179.98;0.000;28.608
 11.05;914.179;-5524.558;3054.091;   0.259;  46.4;0.001;1.263;381.769;195.288;  0.000;  0.000;0.8100;1.47;0.21;89.78;89.96;0.200;918.610;-5523.823;3054.091;179.98;0.000;28.608
 12.05;914.186;-5524.600;3054.114;   0.307;  51.0;0.001;1.525;379.796;209.741;  0.000;  0.000;0.8100;1.48;0.21;89.78;89.96;0.200;919.020;-5523.798;3054.114;179.98;0.000;28.608
 13.05;914.193;-5524.646;3054.139;   0.361;  55.8;0.001;1.816;377.822;224.279;  0.000;  0.000;0.8100;1.49;0.21;89.77;89.95;0.200;919.430;-5523.777;3054.139;179.97;0.000;28.608
 14.05;914.202;-5524.697;3054.167;   0.419;  60.7;0.002;2.135;375.848;238.906;  0.000;  0.000;0.8100;1.50;0.21;89.77;89.95;0.200;919.841;-5523.761;3054.167;179.97;0.000;28.608
 15.05;914.211;-5524.751;3054.197;   0.482;  65.6;0.002;2.484;373.875;253.622;  0.000;  0.000;0.8100;1.51;0.21;89.76;89.94;0.200;920.253;-5523.748;3054.197;179.97;0.000;28.608
 16.05;914.220;-5524.810;3054.229;   0.550;  70.6;0.002;2.862;371.901;268.430;  0.000;  0.000;0.8100;1.51;0.21;89.76;89.94;0.200;920.666;-5523.740;3054.229;179.97;0.000;28.608
 17.05;914.230;-5524.874;3054.264;   0.623;  75.7;0.002;3.272;369.927;283.331;  0.000;  0.000;0.8100;1.52;0.21;89.76;89.94;0.200;921.079;-5523.736;3054.264;179.97;0.000;28.608
 18.05;914.241;-5524.942;3054.301;   0.701;  81.0;0.003;3.712;367.953;298.328;  0.000;  0.000;0.8100;1.53;0.21;89.75;89.93;0.200;921.493;-5523.737;3054.301;179.96;0.000;28.608
 19.05;914.253;-5525.014;3054.341;   0.784;  86.3;0.003;4.184;365.980;313.421;  0.000;  0.000;0.8100;1.54;0.21;89.75;89.93;0.200;921.907;-5523.742;3054.341;179.96;0.000;28.608
 20.05;914.266;-5525.091;3054.383;   0.873;  91.7;0.003;4.688;364.006;328.614;  0.000;  0.000;0.8100;1.55;0.21;89.74;89.93;0.200;922.323;-5523.752;3054.383;179.96;0.000;28.608
 21.05;914.279;-5525.173;3054.428;   0.968;  97.2;0.004;5.224;362.032;343.908;  0.000;  0.000;0.8100;1.56;0.21;89.74;89.92;0.200;922.739;-5523.767;3054.428;179.96;0.000;28.608
 22.05;914.293;-5525.260;3054.475;   1.067; 102.8;0.004;5.792;360.059;359.305;  0.000;  0.000;0.8100;1.57;0.21;89.73;89.92;0.200;923.156;-5523.786;3054.475;179.96;0.000;28.608
 23.05;914.308;-5525.351;3054.526;   1.173; 108.5;0.005;6.392;358.085;374.806;  0.000;  0.000;0.8100;1.58;0.21;89.73;89.92;0.200;923.573;-5523.810;3054.526;179.95;0.000;28.608
 24.05;914.323;-5525.448;3054.579;   1.284; 114.3;0.005;7.023;356.111;390.415;  0.000;  0.000;0.8100;1.60;0.22;89.72;89.91;0.200;923.992;-5523.839;3054.579;179.95;0.000;28.608
 25.05;914.340;-5525.550;3054.634;   1.401; 120.2;0.006;7.686;354.137;406.132;  0.000;  0.000;0.8100;1.61;0.22;89.72;89.91;0.200;924.411;-5523.874;3054.634;179.95;0.000;28.608
 26.05;914.357;-5525.657;3054.693;   1.524; 126.3;0.006;8.380;352.164;421.960;  0.000;  0.000;0.8100;1.62;0.22;89.71;89.90;0.200;924.831;-5523.913;3054.693;179.95;0.000;28.608
 27.05;914.375;-5525.769;3054.755;   1.653; 132.4;0.007;9.104;350.190;437.901;  0.000;  0.000;0.8100;1.63;0.22;89.70;89.90;0.200;925.252;-5523.958;3054.755;179.95;0.000;28.608
 28.05;914.394;-5525.886;3054.819;   1.789; 138.7;0.008;9.858;348.216;453.957;  0.000;  0.000;0.8100;1.64;0.22;89.70;89.90;0.200;925.674;-5524.008;3054.819;179.94;0.000;28.608
 29.05;914.413;-5526.009;3054.886;   1.930; 145.0;0.009;10.640;346.243;470.129;  0.000;  0.000;0.8100;1.65;0.22;89.69;89.89;0.200;926.097;-5524.063;3054.886;179.94;0.000;28.608
 30.05;914.434;-5526.138;3054.957;   2.079; 151.5;0.009;11.450;344.269;486.420;  0.000;  0.000;0.8100;1.66;0.23;89.69;89.89;0.200;926.521;-5524.124;3054.957;179.94;0.000;28.608
 31.05;914.455;-5526.272;3055.031;   2.233; 158.0;0.010;12.272;342.335;502.736;  0.000;  0.000;0.7788;1.66;-1.38;89.74;88.85;0.200;926.946;-5524.191;3055.031;7.10;0.000;28.608
 32.05;914.478;-5526.412;3055.107;   2.394; 164.4;0.011;13.087;340.477;518.990;  0.000;  0.000;0.7477;1.65;-2.47;89.86;87.60;0.200;927.371;-5524.263;3055.107;6.77;0.000;28.608
 33.05;914.502;-5526.557;3055.187;   2.562; 170.8;0.011;13.890;338.695;535.179;  0.000;  0.000;0.7165;1.64;-3.46;89.76;86.34;0.200;927.799;-5524.340;3055.187;6.67;0.000;28.608
 34.05;914.529;-5526.707;3055.270;   2.735; 177.1;0.010;14.676;336.989;551.301;  0.000;  0.000;0.6854;1.64;-4.36;89.44;85.09;0.200;928.228;-5524.423;3055.270;6.62;0.000;28.608
 35.05;914.557;-5526.863;3055.356;   2.915; 183.2;0.009;15.441;335.359;567.355;  0.000;  0.000;0.6542;1.63;-5.20;89.03;83.83;0.200;928.660;-5524.511;3055.356;6.59;0.000;28.608
 36.05;914.587;-5527.023;3055.446;   3.102; 189.2;0.008;16.170;333.805;583.261;  0.000;  0.000;0.6231;1.60;-5.98;88.55;82.58;0.200;929.093;-5524.603;3055.446;6.57;0.000;28.608
 37.05;914.620;-5527.189;3055.538;   3.293; 195.0;0.010;16.841;332.326;598.929;  0.000;  0.000;0.5919;1.58;-6.72;88.04;81.32;0.200;929.530;-5524.701;3055.538;6.56;0.000;28.608
 38.05;914.656;-5527.358;3055.633;   3.491; 200.5;0.015;17.451;330.924;614.353;  0.000;  0.000;0.5608;1.55;-7.42;87.48;80.07;0.200;929.969;-5524.802;3055.633;6.54;0.000;28.608
 39.05;914.695;-5527.532;3055.730;   3.694; 205.7;0.024;17.997;329.597;629.527;  0.000;  0.000;0.5296;1.52;-8.08;86.89;78.81;0.200;930.411;-5524.908;3055.730;6.54;0.000;28.608
 40.05;914.737;-5527.709;3055.831;   3.901; 210.7;0.036;18.474;328.346;644.447;  0.000;  0.000;0.5000;1.50;-8.72;86.27;77.55;0.200;930.857;-5525.018;3055.831;6.53;0.000;28.608
 41.05;914.782;-5527.890;3055.933;   4.114; 215.4;0.051;18.900;327.128;659.218;  0.000;  0.000;0.5000;1.49;-9.34;85.63;76.30;0.200;931.305;-5525.130;3055.933;6.52;0.000;28.608
 42.05;914.831;-5528.074;3056.038;   4.331; 220.1;0.069;19.288;325.910;673.920;  0.000;  0.000;0.5000;1.48;-9.92;84.96;75.04;0.200;931.757;-5525.247;3056.038;6.52;0.000;28.608
 43.05;914.883;-5528.262;3056.146;   4.552; 224.7;0.090;19.638;324.691;688.551;  0.000;  0.000;0.5000;1.47;-10.49;84.27;73.79;0.200;932.213;-5525.366;3056.146;6.52;0.000;28.608
 44.05;914.939;-5528.452;3056.256;   4.778; 229.3;0.114;19.948;323.473;703.108;  0.000;  0.000;0.5000;1.46;-11.03;83.56;72.53;0.205;932.672;-5525.488;3056.256;6.51;0.000;28.608
 45.05;914.999;-5528.646;3056.368;   5.007; 233.7;0.141;20.219;322.255;717.590;  0.000;  0.000;0.5000;1.45;-11.55;82.83;71.28;0.209;933.136;-5525.613;3056.368;6.51;0.000;28.608
 46.05;915.062;-5528.842;3056.483;   5.241; 238.0;0.172;20.449;321.036;731.993;  0.000;  0.000;0.5000;1.44;-12.06;82.08;70.02;0.214;933.603;-5525.741;3056.483;6.51;0.000;28.608
 47.05;915.130;-5529.040;3056.599;   5.479; 242.3;0.207;20.639;319.818;746.315;  0.000;  0.000;0.5000;1.43;-12.55;81.32;68.77;0.220;934.075;-5525.871;3056.599;6.51;0.000;28.608
 48.05;915.203;-5529.241;3056.718;   5.720; 246.5;0.245;20.789;318.600;760.553;  0.000;  0.000;0.5000;1.41;-13.03;80.54;67.51;0.226;934.550;-5526.004;3056.718;6.50;0.000;28.608
 49.05;915.279;-5529.444;3056.839;   5.965; 250.5;0.288;20.898;317.381;774.705;  0.000;  0.000;0.5000;1.40;-13.50;79.76;66.26;0.233;935.031;-5526.138;3056.839;6.50;0.000;28.608
 50.05;915.360;-5529.649;3056.962;   6.213; 254.5;0.334;20.968;316.163;788.768;  0.000;  0.000;0.5000;1.39;-13.96;78.96;65.00;0.239;935.515;-5526.275;3056.962;6.50;0.000;28.608
 51.05;915.446;-5529.856;3057.086;   6.464; 258.5;0.385;21.017;314.945;802.834;  0.000;  0.000;0.5000;1.40;-13.60;78.15;64.55;0.247;936.005;-5526.413;3057.086;6.50;0.000;28.608
 52.05;915.536;-5530.065;3057.213;   6.718; 262.6;0.441;21.062;313.726;816.987;  0.000;  0.000;0.5000;1.41;-13.22;77.32;64.10;0.255;936.499;-5526.554;3057.213;6.50;0.000;28.609
 53.05;915.632;-5530.276;3057.342;   6.976; 266.9;0.501;21.105;312.508;831.228;  0.000;  0.000;0.5000;1.42;-12.82;76.47;63.65;0.264;936.998;-5526.696;3057.342;6.50;0.000;28.609
 54.05;915.733;-5530.488;3057.473;   7.237; 271.3;0.565;21.143;311.290;845.558;  0.000;  0.000;0.5000;1.43;-12.41;75.60;63.20;0.273;937.503;-5526.839;3057.473;6.49;0.000;28.609
 55.05;915.839;-5530.702;3057.605;   7.501; 275.9;0.635;21.177;310.071;859.976;  0.000;  0.000;0.5000;1.44;-11.98;74.73;62.75;0.283;938.013;-5526.985;3057.605;6.49;0.000;28.609
 56.05;915.951;-5530.918;3057.740;   7.769; 280.6;0.711;21.206;308.853;874.482;  0.000;  0.000;0.5000;1.45;-11.54;73.83;62.30;0.293;938.529;-5527.132;3057.740;6.49;0.000;28.609
 57.05;916.068;-5531.136;3057.877;   8.040; 285.4;0.792;21.229;307.635;889.079;  0.000;  0.000;0.5000;1.46;-11.08;72.93;61.85;0.304;939.051;-5527.281;3057.877;6.49;0.000;28.609
 58.05;916.192;-5531.355;3058.016;   8.315; 290.4;0.878;21.247;306.416;903.765;  0.000;  0.000;0.5000;1.47;-10.62;72.01;61.40;0.315;939.578;-5527.431;3058.016;6.49;0.000;28.609
 59.05;916.322;-5531.576;3058.158;   8.592; 295.6;0.971;21.258;305.198;918.541;  0.000;  0.000;0.5000;1.48;-10.14;71.09;60.95;0.327;940.113;-5527.583;3058.158;6.49;0.000;28.609
 60.05;916.459;-5531.799;3058.301;   8.873; 300.9;1.070;21.262;303.980;933.409;  0.000;  0.000;0.5000;1.49;-9.66;70.16;60.50;0.339;940.653;-5527.736;3058.301;6.49;0.000;28.609
 61.05;916.603;-5532.023;3058.447;   9.158; 306.4;1.175;21.258;302.761;948.367;  0.000;  0.000;0.5000;1.50;-9.17;69.22;60.05;0.352;941.201;-5527.891;3058.447;6.49;0.000;28.609
 62.05;916.753;-5532.249;3058.595;   9.446; 312.0;1.287;21.247;301.543;963.417;  0.000;  0.000;0.5000;1.51;-8.68;68.27;59.60;0.364;941.756;-5528.048;3058.595;6.48;0.000;28.609
 63.05;916.911;-5532.476;3058.745;   9.737; 317.8;1.406;21.227;300.325;978.559;  0.000;  0.000;0.5000;1.53;-8.18;67.33;59.15;0.377;942.317;-5528.205;3058.745;6.48;0.000;28.609
 64.05;917.076;-5532.704;3058.898;  10.032; 323.7;1.532;21.198;299.106;993.794;  0.000;  0.000;0.5000;1.54;-7.69;66.38;58.70;0.389;942.887;-5528.364;3058.898;6.48;0.000;28.610
 65.05;917.248;-5532.934;3059.053;  10.330; 329.9;1.665;21.161;297.888;1009.121;  0.000;  0.000;0.5000;1.55;-7.19;65.44;58.25;0.402;943.463;-5528.525;3059.053;6.48;0.000;28.610
 66.05;917.429;-5533.166;3059.210;  10.632; 336.3;1.806;21.126;296.670;1024.636;  0.000;  0.000;0.5000;1.57;-6.69;64.49;57.80;0.414;944.048;-5528.686;3059.210;6.48;0.000;28.610
 67.05;917.618;-5533.398;3059.370;  10.937; 343.0;1.955;21.105;295.451;1040.445;  0.000;  0.000;0.5000;1.60;-6.20;63.55;57.35;0.426;944.641;-5528.849;3059.370;6.48;0.000;28.610
 68.05;917.815;-5533.632;3059.532;  11.246; 350.2;2.111;21.097;294.233;1056.550;  0.000;  0.000;0.5000;1.64;-5.71;62.61;56.90;0.438;945.243;-5529.013;3059.532;6.48;0.000;28.610
 69.05;918.021;-5533.868;3059.697;  11.558; 357.7;2.277;21.101;293.015;1072.958;  0.000;  0.000;0.5000;1.67;-5.23;61.67;56.45;0.447;945.853;-5529.179;3059.697;6.48;0.000;28.610
 70.05;918.236;-5534.105;3059.865;  11.875; 365.6;2.450;21.117;291.796;1089.671;  0.000;  0.000;0.5000;1.70;-4.75;60.74;56.00;0.457;946.472;-5529.346;3059.865;6.48;0.000;28.610
 71.05;918.460;-5534.344;3060.035;  12.196; 373.9;2.633;21.143;290.578;1106.695;  0.000;  0.000;0.5000;1.73;-4.04;59.83;55.80;0.465;947.101;-5529.515;3060.035;6.47;0.000;28.611
 72.05;918.694;-5534.585;3060.209;  12.521; 382.6;2.826;21.180;289.360;1124.034;  0.000;  0.000;0.5000;1.76;-3.35;58.94;55.60;0.473;947.740;-5529.685;3060.209;6.47;0.000;28.611
 73.05;918.938;-5534.828;3060.386;  12.851; 391.7;3.027;21.226;288.141;1141.693;  0.000;  0.000;0.5000;1.79;-2.68;58.07;55.40;0.480;948.388;-5529.858;3060.386;6.47;0.000;28.611
 74.05;919.193;-5535.072;3060.566;  13.186; 401.3;3.239;21.282;286.923;1159.676;  0.000;  0.000;0.5000;1.83;-2.04;57.23;55.20;0.486;949.047;-5530.032;3060.566;6.47;0.000;28.611
 75.05;919.458;-5535.319;3060.749;  13.525; 411.2;3.461;21.349;285.705;1177.989;  0.000;  0.000;0.5000;1.86;-1.43;56.42;55.00;0.491;949.717;-5530.208;3060.749;6.47;0.000;28.611
 76.05;919.734;-5535.568;3060.936;  13.870; 421.5;3.693;21.427;284.486;1196.637;  0.000;  0.000;0.5000;1.89;-0.86;55.63;54.80;0.494;950.398;-5530.386;3060.936;6.47;0.000;28.612
 77.05;920.021;-5535.820;3061.126;  14.221; 432.3;3.936;20.624;283.268;1215.626;  0.000;  0.000;0.5000;1.93;-0.34;54.87;54.60;0.496;951.089;-5530.567;3061.126;6.47;0.000;28.612
 78.05;920.319;-5536.074;3061.321;  14.577; 443.5;4.190;20.517;282.050;1234.960;  0.000;  0.000;0.5000;1.97;0.33;54.14;54.40;0.496;951.793;-5530.750;3061.321;6.47;0.000;28.612
 79.05;920.629;-5536.331;3061.519;  14.939; 455.1;4.454;20.404;280.831;1254.645;  0.000;  0.000;0.5000;2.00;0.79;53.44;54.20;0.495;952.508;-5530.936;3061.519;6.46;0.000;28.612
 80.05;920.952;-5536.591;3061.721;  15.307; 467.1;4.730;20.282;279.613;1274.688;  0.000;  0.000;0.5000;2.04;1.25;52.76;54.00;0.492;953.235;-5531.124;3061.721;6.46;0.000;28.613
 81.05;921.286;-5536.854;3061.928;  15.682; 479.4;5.018;20.142;278.395;1294.979;  0.000;  0.000;0.5000;2.05;1.70;52.12;53.80;0.487;953.974;-5531.316;3061.928;6.46;0.000;28.613
 82.05;921.633;-5537.120;3062.139;  16.063; 492.0;5.318;19.972;277.176;1315.419;  0.000;  0.000;0.5000;2.07;2.12;51.49;53.60;0.480;954.726;-5531.510;3062.139;6.46;0.000;28.613
 83.05;921.993;-5537.389;3062.354;  16.451; 504.8;5.629;19.774;275.958;1336.010;  0.000;  0.000;0.5000;2.09;2.52;50.89;53.40;0.472;955.490;-5531.708;3062.354;6.46;0.000;28.613
 84.05;922.365;-5537.662;3062.573;  16.846; 517.8;5.953;19.549;274.740;1356.751;  0.000;  0.000;0.5000;2.10;2.90;50.31;53.20;0.463;956.268;-5531.908;3062.573;6.46;0.000;28.614
 85.05;922.750;-5537.937;3062.797;  17.248; 531.0;6.289;19.296;273.521;1377.647;  0.000;  0.000;0.5000;2.12;3.26;49.75;53.00;0.452;957.058;-5532.111;3062.797;6.46;0.000;28.614
 86.05;923.149;-5538.216;3063.026;  17.656; 544.4;6.637;19.018;272.303;1398.697;  0.000;  0.000;0.5000;2.13;3.60;49.21;52.80;0.441;957.862;-5532.318;3063.026;6.45;0.000;28.614
 87.05;923.561;-5538.498;3063.259;  18.071; 558.0;6.998;18.715;271.085;1419.904;  0.000;  0.000;0.5000;2.15;3.92;48.69;52.60;0.428;958.679;-5532.528;3063.259;6.45;0.000;28.615
 88.05;923.986;-5538.784;3063.496;  18.494; 571.9;7.371;18.389;269.866;1441.270;  0.000;  0.000;0.5000;2.17;4.22;48.18;52.40;0.415;959.509;-5532.740;3063.496;6.45;0.000;28.615
 89.05;924.425;-5539.072;3063.738;  18.923; 585.9;7.758;18.040;268.648;1462.797;  0.000;  0.000;0.5000;2.18;4.51;47.69;52.20;0.401;960.354;-5532.956;3063.738;6.45;0.000;28.615
 90.05;924.878;-5539.364;3063.985;  19.360; 600.2;8.158;17.670;267.430;1484.486;  0.000;  0.000;0.5000;2.20;4.78;47.22;52.00;0.387;961.212;-5533.175;3063.985;6.45;0.000;28.616
 91.05;925.344;-5539.660;3064.237;  19.803; 614.7;8.570;17.281;266.211;1506.340;  0.000;  0.000;0.5000;2.22;5.04;46.76;51.80;0.373;962.084;-5533.398;3064.237;6.45;0.000;28.616
 92.05;925.826;-5539.959;3064.493;  20.255; 629.5;8.997;15.879;264.993;1528.360;  0.000;  0.000;0.5000;2.24;5.28;46.32;51.60;0.361;962.971;-5533.623;3064.493;6.45;0.000;28.617
 93.05;926.321;-5540.261;3064.754;  20.713; 644.4;9.437;15.601;263.775;1550.549;  0.000;  0.000;0.5000;2.26;5.51;45.89;51.40;0.346;963.872;-5533.852;3064.754;6.45;0.000;28.617
 94.05;926.831;-5540.567;3065.021;  21.179; 659.6;9.891;15.305;262.556;1572.908;  0.000;  0.000;0.5000;2.27;5.73;45.48;51.20;0.331;964.787;-5534.084;3065.021;6.45;0.000;28.618
 95.05;927.356;-5540.876;3065.292;  21.653; 675.0;10.359;14.993;261.338;1595.440;  0.000;  0.000;0.5000;2.29;5.93;45.07;51.00;0.317;965.718;-5534.319;3065.292;6.44;0.000;28.618
 96.05;927.896;-5541.189;3065.568;  22.134; 690.6;10.841;14.665;260.120;1618.148;  0.000;  0.000;0.5000;2.31;6.12;44.68;50.80;0.303;966.664;-5534.558;3065.568;6.44;0.000;28.618
 97.05;928.451;-5541.505;3065.849;  22.623; 706.4;11.337;14.324;258.901;1641.032;  0.000;  0.000;0.5000;2.33;6.30;44.31;50.60;0.290;967.625;-5534.800;3065.849;6.44;0.000;28.619
 98.05;929.022;-5541.825;3066.135;  23.120; 722.5;11.848;13.969;257.683;1664.097;  0.000;  0.000;0.5000;2.35;6.46;43.94;50.40;0.276;968.601;-5535.045;3066.135;6.44;0.000;28.619
 99.05;929.608;-5542.149;3066.427;  23.625; 738.8;12.373;13.603;256.464;1687.344;  0.000;  0.000;0.5000;2.37;6.62;43.58;50.20;0.264;969.593;-5535.294;3066.427;6.44;0.000;28.620
100.05;930.209;-5542.476;3066.724;  24.138; 755.3;12.914;13.226;255.246;1710.775;  0.000;  0.000;0.5000;2.39;6.76;43.24;50.00;0.251;970.601;-5535.546;3066.724;6.44;0.000;28.620
101.05;930.827;-5542.807;3067.026;  24.659; 772.0;13.469;12.841;254.028;1734.394;  0.000;  0.000;0.5000;2.41;6.40;42.90;49.30;0.239;971.624;-5535.802;3067.026;6.43;0.000;28.621
102.05;931.461;-5543.142;3067.334;  25.189; 789.0;14.040;12.449;252.809;1758.203;  0.000;  0.000;0.5000;2.43;6.04;42.56;48.60;0.228;972.665;-5536.061;3067.334;6.43;0.000;28.622
103.05;932.112;-5543.480;3067.646;  25.726; 806.3;14.627;12.052;251.591;1782.204;  0.000;  0.000;0.5000;2.45;5.69;42.22;47.90;0.217;973.721;-5536.323;3067.646;6.43;0.000;28.622
104.05;932.779;-5543.822;3067.965;  26.271; 823.8;15.229;11.650;250.373;1806.401;  0.000;  0.000;0.5000;2.47;5.33;41.87;47.20;0.207;974.795;-5536.589;3067.965;6.42;0.000;28.623
105.05;933.464;-5544.167;3068.288;  26.825; 841.6;15.848;11.246;249.154;1830.796;  0.000;  0.000;0.5000;2.49;4.98;41.52;46.50;0.200;975.886;-5536.857;3068.288;6.42;0.000;28.623
106.05;934.166;-5544.515;3068.618;  27.387; 859.7;16.484;10.841;247.936;1855.392;  0.000;  0.000;0.5000;2.51;4.63;41.18;45.80;0.200;976.995;-5537.129;3068.618;6.42;0.000;28.624
