#Time;x(km);y(km);z(km);alt(km);relVel;dwnrng(km);Q(kPa);Fuel(tons);dV_tot;dV_grav;dv_drag;throttle;accel;aoa;aov;pitch;Cd;x(km);y(km);z(km);yaw;c_thrust;incl
420.10;-2998.047;-5191.703;3143.416; 392.056;4312.3;777.244;0.000;39.417;6657.944;  0.000;  0.000;0.6500;1.16;6.16;11.53;15.44;0.200;-2914.561;-5240.208;3143.416;-91.00;0.000;27.665
421.10;-2999.118;-5194.220;3140.076; 392.916;4321.9;781.231;0.000;39.239;6669.313;  0.000;  0.000;0.6500;1.16;6.13;11.46;15.33;0.200;-2915.632;-5242.726;3140.076;-91.00;0.000;27.629
422.10;-3000.190;-5196.737;3136.724; 393.773;4331.5;785.227;0.000;39.061;6680.721;  0.000;  0.000;0.6500;1.17;6.09;11.39;15.22;0.200;-2916.704;-5245.243;3136.724;-91.00;0.000;27.594
423.10;-3001.262;-5199.254;3133.359; 394.627;4341.2;789.232;0.000;38.883;6692.166;  0.000;  0.000;0.6500;1.17;6.06;11.33;15.11;0.200;-2917.776;-5247.760;3133.359;-91.00;0.000;27.558
424.10;-3002.334;-5201.771;3129.982; 395.478;4350.9;793.247;0.000;38.705;6703.651;  0.000;  0.000;0.6500;1.17;6.02;11.26;15.00;0.200;-2918.848;-5250.277;3129.982;-91.00;0.000;27.522
425.10;-3003.406;-5204.288;3126.592; 396.326;4360.7;797.272;0.000;38.527;6715.174;  0.000;  0.000;0.6500;1.18;5.98;11.20;14.89;0.200;-2919.920;-5252.794;3126.592;-91.00;0.000;27.486
426.10;-3004.478;-5206.805;3123.190; 397.171;4370.5;801.306;0.000;38.349;6726.736;  0.000;  0.000;0.6500;1.18;5.95;11.13;14.79;0.200;-2920.992;-5255.311;3123.190;-91.00;0.000;27.449
427.10;-3005.551;-5209.322;3119.775; 398.013;4380.3;805.349;0.000;38.171;6738.337;  0.000;  0.000;0.6500;1.19;5.91;11.06;14.68;0.200;-2922.065;-5257.828;3119.775;-91.00;0.000;27.413
428.10;-3006.624;-5211.839;3116.348; 398.852;4390.3;809.402;0.000;37.993;6749.978;  0.000;  0.000;0.6500;1.19;5.88;11.00;14.57;0.200;-2923.138;-5260.344;3116.348;-91.00;0.000;27.377
429.10;-3007.697;-5214.356;3112.908; 399.688;4400.2;813.464;0.000;37.815;6761.659;  0.000;  0.000;0.6500;1.19;5.84;10.93;14.46;0.200;-2924.211;-5262.861;3112.908;-91.00;0.000;27.341
430.10;-3008.770;-5216.872;3109.455; 400.521;4410.2;817.536;0.000;37.637;6773.380;  0.000;  0.000;0.6500;1.20;5.80;10.87;14.35;0.200;-2925.284;-5265.378;3109.455;-91.00;0.000;27.304
431.10;-3009.844;-5219.389;3105.989; 401.351;4420.3;821.618;0.000;37.459;6785.141;  0.000;  0.000;0.6500;1.20;5.77;10.80;14.24;0.200;-2926.358;-5267.895;3105.989;-91.00;0.000;27.267
432.10;-3010.917;-5221.906;3102.511; 402.178;4430.4;825.709;0.000;37.281;6796.944;  0.000;  0.000;0.6500;1.21;5.73;10.74;14.13;0.200;-2927.431;-5270.412;3102.511;-91.00;0.000;27.231
433.10;-3011.991;-5224.423;3099.020; 403.002;4440.6;829.810;0.000;37.103;6808.787;  0.000;  0.000;0.6500;1.21;5.70;10.68;14.02;0.200;-2928.505;-5272.929;3099.020;-91.00;0.000;27.194
434.10;-3013.066;-5226.940;3095.516; 403.823;4450.8;833.921;0.000;36.925;6820.671;  0.000;  0.000;0.6500;1.21;5.66;10.61;13.91;0.200;-2929.580;-5275.445;3095.516;-91.00;0.000;27.157
435.10;-3014.140;-5229.456;3091.999; 404.641;4461.1;838.042;0.000;36.747;6832.597;  0.000;  0.000;0.6500;1.22;5.62;10.55;13.81;0.200;-2930.654;-5277.962;3091.999;-91.00;0.000;27.120
436.10;-3015.215;-5231.973;3088.469; 405.456;4471.4;842.173;0.000;36.568;6844.565;  0.000;  0.000;0.6500;1.22;5.59;10.48;13.70;0.200;-2931.729;-5280.479;3088.469;-91.00;0.000;27.083
437.10;-3016.290;-5234.490;3084.926; 406.268;4481.8;846.314;0.000;36.390;6856.575;  0.000;  0.000;0.6500;1.23;5.55;10.42;13.59;0.200;-2932.804;-5282.996;3084.926;-91.00;0.000;27.046
438.10;-3017.365;-5237.007;3081.370; 407.077;4492.2;850.464;0.000;36.212;6868.628;  0.000;  0.000;0.6500;1.23;5.52;10.36;13.48;0.200;-2933.879;-5285.513;3081.370;-91.00;0.000;27.009
439.10;-3018.440;-5239.524;3077.801; 407.883;4502.7;854.625;0.000;36.034;6880.723;  0.000;  0.000;0.6500;1.24;5.48;10.30;13.37;0.200;-2934.954;-5288.030;3077.801;-91.00;0.000;26.972
440.10;-3019.516;-5242.041;3074.219; 408.686;4513.3;858.795;0.000;35.856;6892.861;  0.000;  0.000;0.6500;1.24;5.45;10.23;13.26;0.200;-2936.030;-5290.546;3074.219;-91.00;0.000;26.934
441.10;-3020.591;-5244.557;3070.623; 409.487;4523.8;862.976;0.000;35.678;6905.043;  0.000;  0.000;0.6500;1.25;5.41;10.17;13.15;0.200;-2937.106;-5293.063;3070.623;-91.00;0.000;26.897
442.10;-3021.668;-5247.074;3067.014; 410.284;4534.5;867.167;0.000;35.500;6917.268;  0.000;  0.000;0.6500;1.25;5.37;10.11;13.04;0.200;-2938.182;-5295.580;3067.014;-91.00;0.000;26.859
443.10;-3022.744;-5249.591;3063.392; 411.078;4545.2;871.368;0.000;35.322;6929.538;  0.000;  0.000;0.6500;1.25;5.34;10.05;12.93;0.200;-2939.258;-5298.097;3063.392;-91.00;0.000;26.822
444.10;-3023.821;-5252.108;3059.757; 411.869;4555.9;875.579;0.000;35.144;6941.851;  0.000;  0.000;0.6500;1.26;5.30;9.99;12.83;0.200;-2940.335;-5300.614;3059.757;-91.00;0.000;26.784
445.10;-3024.897;-5254.625;3056.108; 412.658;4566.8;879.801;0.000;34.966;6954.209;  0.000;  0.000;0.6500;1.26;5.27;9.92;12.72;0.200;-2941.411;-5303.131;3056.108;-91.00;0.000;26.746
446.10;-3025.974;-5257.142;3052.446; 413.443;4577.6;884.033;0.000;34.788;6966.613;  0.000;  0.000;0.6500;1.27;5.23;9.86;12.61;0.200;-2942.489;-5305.648;3052.446;-91.00;0.000;26.708
447.10;-3027.052;-5259.659;3048.770; 414.226;4588.5;888.275;0.000;34.610;6979.061;  0.000;  0.000;0.6500;1.27;5.20;9.80;12.50;0.200;-2943.566;-5308.165;3048.770;-91.00;0.000;26.670
448.10;-3028.129;-5262.176;3045.081; 415.005;4599.5;892.528;0.000;34.432;6991.555;  0.000;  0.000;0.6500;1.28;5.16;9.74;12.39;0.200;-2944.644;-5310.682;3045.081;-91.00;0.000;26.632
449.10;-3029.207;-5264.693;3041.378; 415.782;4610.5;896.791;0.000;34.254;7004.095;  0.000;  0.000;0.6500;1.28;5.13;9.68;12.28;0.200;-2945.721;-5313.199;3041.378;-91.00;0.000;26.594
450.10;-3030.285;-5267.210;3037.661; 416.556;4621.6;901.065;0.000;34.076;7016.682;  0.000;  0.000;0.6500;1.29;5.09;9.62;12.17;0.200;-2946.800;-5315.716;3037.661;-91.00;0.000;26.555
451.10;-3031.364;-5269.727;3033.931; 417.327;4632.8;905.349;0.000;33.898;7029.315;  0.000;  0.000;0.6500;1.29;5.06;9.56;12.06;0.200;-2947.878;-5318.233;3033.931;-91.00;0.000;26.517
452.10;-3032.443;-5272.245;3030.187; 418.095;4644.0;909.644;0.000;33.720;7041.995;  0.000;  0.000;0.6500;1.30;5.02;9.50;11.95;0.200;-2948.957;-5320.750;3030.187;-91.00;0.000;26.479
453.10;-3033.522;-5274.762;3026.430; 418.860;4655.2;913.949;0.000;33.542;7054.722;  0.000;  0.000;0.6500;1.30;4.99;9.44;11.85;0.200;-2950.036;-5323.268;3026.430;-91.00;0.000;26.440
454.10;-3034.601;-5277.279;3022.658; 419.622;4666.5;918.265;0.000;33.364;7067.497;  0.000;  0.000;0.6500;1.31;4.96;9.38;11.74;0.200;-2951.115;-5325.785;3022.658;-91.00;0.000;26.401
455.10;-3035.680;-5279.796;3018.872; 420.381;4677.9;922.592;0.000;33.186;7080.320;  0.000;  0.000;0.6500;1.31;4.92;9.32;11.63;0.200;-2952.194;-5328.302;3018.872;-91.00;0.000;26.362
456.10;-3036.760;-5282.314;3015.073; 421.137;4689.3;926.930;0.000;33.007;7093.192;  0.000;  0.000;0.6500;1.32;4.89;9.27;11.52;0.200;-2953.274;-5330.819;3015.073;-91.00;0.000;26.324
457.10;-3037.840;-5284.831;3011.260; 421.891;4700.8;931.279;0.000;32.829;7106.112;  0.000;  0.000;0.6500;1.32;4.85;9.21;11.41;0.200;-2954.354;-5333.337;3011.260;-91.00;0.000;26.285
458.10;-3038.921;-5287.349;3007.432; 422.641;4712.4;935.638;0.000;32.651;7119.081;  0.000;  0.000;0.6500;1.33;4.82;9.15;11.30;0.200;-2955.435;-5335.854;3007.432;-91.00;0.000;26.246
459.10;-3040.001;-5289.866;3003.590; 423.389;4724.0;940.009;0.000;32.473;7132.100;  0.000;  0.000;0.6500;1.33;4.79;9.09;11.19;0.200;-2956.515;-5338.372;3003.590;-91.00;0.000;26.206
460.10;-3041.082;-5292.384;2999.735; 424.133;4735.6;944.390;0.000;32.295;7145.169;  0.000;  0.000;0.6500;1.34;4.76;9.03;11.08;0.200;-2957.596;-5340.889;2999.735;-91.00;0.000;26.167
461.10;-3042.163;-5294.901;2995.865; 424.875;4747.3;948.783;0.000;32.117;7158.288;  0.000;  0.000;0.6500;1.34;4.72;8.97;10.97;0.200;-2958.677;-5343.407;2995.865;-91.00;0.000;26.128
462.10;-3043.245;-5297.419;2991.980; 425.614;4759.1;953.186;0.000;31.939;7171.458;  0.000;  0.000;0.6500;1.35;4.69;8.92;10.87;0.200;-2959.759;-5345.925;2991.980;-91.00;0.000;26.088
463.10;-3044.327;-5299.937;2988.082; 426.350;4771.0;957.601;0.000;31.761;7184.678;  0.000;  0.000;0.6500;1.35;4.66;8.86;10.76;0.200;-2960.841;-5348.443;2988.082;-91.00;0.000;26.049
464.10;-3045.409;-5302.455;2984.169; 427.084;4782.9;962.027;0.000;31.583;7197.951;  0.000;  0.000;0.6500;1.36;4.63;8.80;10.65;0.200;-2961.923;-5350.960;2984.169;-91.00;0.000;26.009
465.10;-3046.491;-5304.973;2980.241; 427.814;4794.8;966.464;0.000;31.405;7211.275;  0.000;  0.000;0.6500;1.36;4.60;8.75;10.54;0.200;-2963.005;-5353.478;2980.241;-91.00;0.000;25.969
466.10;-3047.574;-5307.491;2976.299; 428.541;4806.9;970.913;0.000;31.227;7224.651;  0.000;  0.000;0.6500;1.37;4.56;8.69;10.43;0.200;-2964.088;-5355.996;2976.299;-91.00;0.000;25.929
467.10;-3048.657;-5310.009;2972.343; 429.266;4819.0;975.372;0.000;31.049;7238.080;  0.000;  0.000;0.6500;1.37;4.53;8.63;10.32;0.200;-2965.171;-5358.514;2972.343;-91.00;0.000;25.889
468.10;-3049.740;-5312.527;2968.372; 429.988;4831.1;979.844;0.000;30.871;7251.562;  0.000;  0.000;0.6500;1.38;4.50;8.58;10.21;0.200;-2966.254;-5361.032;2968.372;-91.00;0.000;25.849
469.10;-3050.824;-5315.045;2964.386; 430.707;4843.3;984.326;0.000;30.693;7265.098;  0.000;  0.000;0.6500;1.38;4.47;8.52;10.10;0.200;-2967.338;-5363.551;2964.386;-91.00;0.000;25.809
470.10;-3051.908;-5317.563;2960.386; 431.423;4855.6;988.821;0.000;30.515;7278.688;  0.000;  0.000;0.6500;1.39;4.44;8.47;9.99;0.200;-2968.422;-5366.069;2960.386;-91.00;0.000;25.769
471.10;-3052.992;-5320.081;2956.370; 432.136;4867.9;993.327;0.000;30.337;7292.332;  0.000;  0.000;0.6500;1.40;4.39;8.41;9.74;0.200;-2969.506;-5368.587;2956.370;-91.02;0.000;25.728
472.10;-3054.076;-5322.600;2952.340; 432.846;4880.3;997.844;0.000;30.159;7306.031;  0.000;  0.000;0.6500;1.40;4.34;8.35;9.49;0.200;-2970.590;-5371.106;2952.340;-91.03;0.000;25.688
473.10;-3055.161;-5325.118;2948.295; 433.554;4892.8;1002.373;0.000;29.981;7319.785;  0.000;  0.000;0.6500;1.41;4.29;8.30;9.24;0.200;-2971.675;-5373.624;2948.295;-91.05;0.000;25.647
474.10;-3056.246;-5327.637;2944.235; 434.258;4905.3;1006.914;0.000;29.803;7333.595;  0.000;  0.000;0.6500;1.41;4.26;8.24;8.99;0.200;-2972.760;-5376.142;2944.235;-91.07;0.000;25.606
475.10;-3057.332;-5330.155;2940.160; 434.960;4917.9;1011.467;0.000;29.624;7347.460;  0.000;  0.000;0.6500;1.42;4.24;8.19;8.74;0.200;-2973.846;-5378.661;2940.160;-91.08;0.000;25.566
476.10;-3058.417;-5332.673;2936.070; 435.659;4930.6;1016.032;0.000;29.446;7361.383;  0.000;  0.000;0.6500;1.42;4.22;8.13;8.49;0.200;-2974.931;-5381.179;2936.070;-91.10;0.000;25.525
477.10;-3059.503;-5335.191;2931.964; 436.354;4943.3;1020.608;0.000;29.268;7375.363;  0.000;  0.000;0.6500;1.43;4.21;8.07;8.24;0.200;-2976.017;-5383.697;2931.964;-91.12;0.000;25.484
478.10;-3060.589;-5337.710;2927.843; 437.046;4956.1;1025.197;0.000;29.090;7389.400;  0.000;  0.000;0.6500;1.44;-4.21;8.02;7.99;0.200;-2977.103;-5386.215;2927.843;-91.13;0.000;25.443
479.10;-3061.676;-5340.228;2923.707; 437.736;4969.0;1029.797;0.000;28.912;7403.495;  0.000;  0.000;0.6500;1.44;-4.22;7.96;7.74;0.200;-2978.190;-5388.733;2923.707;-91.15;0.000;25.401
480.10;-3062.762;-5342.745;2919.555; 438.422;4981.9;1034.410;0.000;28.734;7417.649;  0.000;  0.000;0.6500;1.45;-4.24;7.90;7.49;0.200;-2979.276;-5391.251;2919.555;-91.16;0.000;25.360
481.10;-3063.849;-5345.263;2915.388; 439.105;4994.9;1039.035;0.000;28.556;7431.862;  0.000;  0.000;0.6500;1.45;-4.27;7.84;7.24;0.200;-2980.363;-5393.769;2915.388;-91.18;0.000;25.318
482.10;-3064.936;-5347.780;2911.204; 439.785;5008.0;1043.672;0.000;28.378;7446.134;  0.000;  0.000;0.6500;1.46;-4.31;7.79;6.99;0.200;-2981.450;-5396.286;2911.204;-91.20;0.000;25.277
483.10;-3066.023;-5350.298;2907.006; 440.462;5021.1;1048.322;0.000;28.200;7460.466;  0.000;  0.000;0.6500;1.47;-4.35;7.73;6.74;0.200;-2982.537;-5398.803;2907.006;-91.21;0.000;25.235
484.10;-3067.111;-5352.815;2902.791; 441.135;5034.3;1052.983;0.000;28.022;7474.859;  0.000;  0.000;0.6500;1.47;-4.40;7.67;6.49;0.200;-2983.625;-5401.320;2902.791;-91.23;0.000;25.193
485.10;-3068.198;-5355.331;2898.560; 441.805;5047.6;1057.658;0.000;27.844;7489.313;  0.000;  0.000;0.6500;1.48;-4.46;7.61;6.24;0.200;-2984.712;-5403.837;2898.560;-91.24;0.000;25.151
486.10;-3069.286;-5357.847;2894.314; 442.472;5060.9;1062.344;0.000;27.666;7503.828;  0.000;  0.000;0.6500;1.48;-4.53;7.55;5.99;0.200;-2985.800;-5406.353;2894.314;-91.26;0.000;25.109
487.10;-3070.374;-5360.363;2890.051; 443.136;5074.3;1067.044;0.000;27.488;7518.405;  0.000;  0.000;0.6500;1.49;-4.60;7.50;5.74;0.200;-2986.888;-5408.869;2890.051;-91.28;0.000;25.067
488.10;-3071.462;-5362.879;2885.772; 443.796;5087.8;1071.756;0.000;27.310;7533.045;  0.000;  0.000;0.6500;1.50;-4.68;7.44;5.49;0.200;-2987.976;-5411.384;2885.772;-91.29;0.000;25.025
489.10;-3072.550;-5365.394;2881.477; 444.452;5101.3;1076.480;0.000;27.132;7547.748;  0.000;  0.000;0.6500;1.50;-4.77;7.38;5.24;0.200;-2989.064;-5413.899;2881.477;-91.31;0.000;24.983
490.10;-3073.639;-5367.908;2877.166; 445.105;5114.9;1081.218;0.000;26.954;7562.515;  0.000;  0.000;0.6500;1.51;-4.86;7.32;4.99;0.200;-2990.153;-5416.414;2877.166;-91.32;0.000;24.940
491.10;-3074.727;-5370.422;2872.838; 445.755;5128.6;1085.968;0.000;26.776;7577.346;  0.000;  0.000;0.6500;1.52;-4.96;7.26;4.74;0.200;-2991.241;-5418.928;2872.838;-91.34;0.000;24.898
492.10;-3075.816;-5372.936;2868.493; 446.401;5142.4;1090.731;0.000;26.598;7592.242;  0.000;  0.000;0.6500;1.52;-5.06;7.20;4.49;0.200;-2992.330;-5421.442;2868.493;-91.36;0.000;24.855
493.10;-3076.904;-5375.449;2864.132; 447.044;5156.2;1095.507;0.000;26.420;7607.203;  0.000;  0.000;0.6500;1.53;-5.17;7.14;4.24;0.200;-2993.419;-5423.955;2864.132;-91.37;0.000;24.812
494.10;-3077.993;-5377.961;2859.755; 447.683;5170.1;1100.297;0.000;26.242;7622.230;  0.000;  0.000;0.6500;1.54;-5.28;7.08;3.99;0.200;-2994.507;-5426.467;2859.755;-91.39;0.000;24.769
495.10;-3079.082;-5380.473;2855.360; 448.318;5184.1;1105.099;0.000;26.063;7637.323;  0.000;  0.000;0.6500;1.54;-5.39;7.02;3.74;0.200;-2995.596;-5428.979;2855.360;-91.41;0.000;24.726
496.10;-3080.171;-5382.984;2850.949; 448.950;5198.1;1109.914;0.000;25.885;7652.484;  0.000;  0.000;0.6500;1.55;-5.51;6.96;3.49;0.200;-2996.685;-5431.490;2850.949;-91.42;0.000;24.683
497.10;-3081.260;-5385.494;2846.520; 449.577;5212.2;1114.743;0.000;25.707;7667.712;  0.000;  0.000;0.6500;1.56;-5.64;6.90;3.24;0.200;-2997.774;-5434.000;2846.520;-91.44;0.000;24.639
498.10;-3082.349;-5388.004;2842.075; 450.201;5226.4;1119.585;0.000;25.529;7683.009;  0.000;  0.000;0.6500;1.56;-5.77;6.84;2.99;0.200;-2998.863;-5436.510;2842.075;-91.45;0.000;24.596
499.10;-3083.438;-5390.513;2837.613; 450.822;5240.7;1124.440;0.000;25.351;7698.375;  0.000;  0.000;0.6500;1.57;-5.90;6.78;2.74;0.200;-2999.952;-5439.019;2837.612;-91.47;0.000;24.552
500.10;-3084.527;-5393.021;2833.133; 451.438;5255.0;1129.309;0.000;25.173;7713.810;  0.000;  0.000;0.6500;1.58;-6.03;6.72;2.49;0.200;-3001.041;-5441.527;2833.133;-91.48;0.000;24.509
501.10;-3085.615;-5395.528;2828.636; 452.051;5269.5;1134.191;0.000;24.995;7729.315;  0.000;  0.000;0.6500;1.59;-6.17;6.66;2.24;0.200;-3002.129;-5444.034;2828.636;-91.50;0.000;24.465
502.10;-3086.704;-5398.034;2824.121; 452.659;5284.0;1139.087;0.000;24.817;7744.892;  0.000;  0.000;0.6500;1.59;-6.30;6.59;1.99;0.200;-3003.218;-5446.540;2824.121;-91.52;0.000;24.421
503.10;-3087.793;-5400.540;2819.589; 453.264;5298.5;1143.996;0.000;24.639;7760.539;  0.000;  0.000;0.6500;1.60;-6.45;6.53;1.74;0.200;-3004.307;-5449.045;2819.589;-91.53;0.000;24.377
504.10;-3088.882;-5403.044;2815.040; 453.865;5313.2;1148.919;0.000;24.461;7776.259;  0.000;  0.000;0.6500;1.61;-6.59;6.47;1.49;0.200;-3005.396;-5451.550;2815.040;-91.55;0.000;24.333
505.10;-3089.971;-5405.547;2810.472; 454.461;5327.9;1153.856;0.000;24.283;7792.052;  0.000;  0.000;0.6500;1.62;-6.73;6.41;1.24;0.200;-3006.485;-5454.053;2810.472;-91.56;0.000;24.289
506.10;-3091.059;-5408.050;2805.887; 455.054;5342.7;1158.807;0.000;24.105;7807.918;  0.000;  0.000;0.6500;1.62;-6.88;6.35;0.99;0.200;-3007.573;-5456.555;2805.887;-91.58;0.000;24.244
507.10;-3092.148;-5410.551;2801.284; 455.642;5357.6;1163.771;0.000;23.927;7823.858;  0.000;  0.000;0.6500;1.63;-7.03;6.28;0.74;0.200;-3008.662;-5459.056;2801.284;-91.60;0.000;24.200
508.10;-3093.236;-5413.051;2796.664; 456.226;5372.5;1168.750;0.000;23.749;7839.873;  0.000;  0.000;0.6500;1.64;-7.18;6.22;0.49;0.200;-3009.750;-5461.557;2796.664;-91.61;0.000;24.155
509.10;-3094.324;-5415.550;2792.025; 456.806;5387.6;1173.743;0.000;23.571;7855.964;  0.000;  0.000;0.6500;1.65;-7.33;6.16;0.24;0.200;-3010.839;-5464.055;2792.025;-91.63;0.000;24.110
510.10;-3095.413;-5418.047;2787.367; 457.382;5402.7;1178.750;0.000;23.393;7872.131;  0.000;  0.000;0.6500;1.65;-7.48;6.10;-0.01;0.200;-3011.927;-5466.553;2787.367;-91.64;0.000;24.065
511.10;-3096.501;-5420.544;2782.692; 457.954;5417.9;1183.771;0.000;23.215;7888.375;  0.000;  0.000;0.6500;1.66;-7.75;6.03;-0.41;0.200;-3013.015;-5469.049;2782.692;-91.64;0.000;24.020
512.10;-3097.588;-5423.039;2777.998; 458.521;5433.1;1188.806;0.000;23.037;7904.697;  0.000;  0.000;0.6500;1.67;-8.03;5.97;-0.81;0.200;-3014.102;-5471.545;2777.998;-91.65;0.000;23.975
513.10;-3098.676;-5425.532;2773.286; 459.083;5448.5;1193.856;0.000;22.859;7921.097;  0.000;  0.000;0.6500;1.68;-8.31;5.90;-1.21;0.200;-3015.190;-5474.038;2773.286;-91.65;0.000;23.930
514.10;-3099.763;-5428.024;2768.555; 459.641;5463.9;1198.920;0.000;22.681;7937.577;  0.000;  0.000;0.6500;1.69;-8.59;5.84;-1.61;0.200;-3016.277;-5476.530;2768.555;-91.65;0.000;23.884
515.10;-3100.850;-5430.515;2763.805; 460.194;5479.4;1203.999;0.000;22.502;7954.137;  0.000;  0.000;0.6500;1.69;-8.87;5.77;-2.01;0.200;-3017.364;-5479.021;2763.805;-91.65;0.000;23.839
516.10;-3101.936;-5433.004;2759.037; 460.743;5495.0;1209.092;0.000;22.324;7970.777;  0.000;  0.000;0.6500;1.70;-9.16;5.71;-2.41;0.200;-3018.450;-5481.510;2759.037;-91.65;0.000;23.793
517.10;-3103.023;-5435.491;2754.249; 461.286;5510.6;1214.200;0.000;22.146;7987.499;  0.000;  0.000;0.6500;1.71;-9.45;5.64;-2.81;0.200;-3019.537;-5483.997;2754.249;-91.65;0.000;23.747
518.10;-3104.108;-5437.976;2749.443; 461.825;5526.4;1219.323;0.000;21.968;8004.304;  0.000;  0.000;0.6500;1.72;-9.75;5.57;-3.21;0.200;-3020.622;-5486.482;2749.443;-91.66;0.000;23.701
519.10;-3105.193;-5440.460;2744.617; 462.359;5542.2;1224.461;0.000;21.790;8021.191;  0.000;  0.000;0.6500;1.73;-10.04;5.50;-3.61;0.200;-3021.707;-5488.966;2744.617;-91.66;0.000;23.655
520.10;-3106.278;-5442.941;2739.772; 462.887;5558.1;1229.613;0.000;21.612;8038.163;  0.000;  0.000;0.6500;1.74;-10.34;5.43;-4.01;0.200;-3022.792;-5491.447;2739.772;-91.66;0.000;23.609
521.10;-3107.362;-5445.421;2734.908; 463.411;5574.0;1234.780;0.000;21.434;8055.220;  0.000;  0.000;0.6500;1.74;-10.64;5.36;-4.41;0.200;-3023.876;-5493.926;2734.908;-91.66;0.000;23.563
522.10;-3108.445;-5447.898;2730.024; 463.929;5590.1;1239.963;0.000;21.256;8072.362;  0.000;  0.000;0.6500;1.75;-10.94;5.29;-4.81;0.200;-3024.959;-5496.404;2730.024;-91.66;0.000;23.516
523.10;-3109.528;-5450.373;2725.120; 464.441;5606.2;1245.160;0.000;21.078;8089.591;  0.000;  0.000;0.6500;1.76;-11.24;5.22;-5.21;0.200;-3026.042;-5498.879;2725.120;-91.67;0.000;23.469
524.10;-3110.610;-5452.845;2720.197; 464.948;5622.4;1250.373;0.000;20.900;8106.908;  0.000;  0.000;0.6500;1.77;-11.54;5.15;-5.61;0.200;-3027.124;-5501.351;2720.197;-91.67;0.000;23.423
525.10;-3111.691;-5455.316;2715.253; 465.450;5638.7;1255.601;0.000;20.722;8124.313;  0.000;  0.000;0.6500;1.78;-11.84;5.08;-6.02;0.200;-3028.205;-5503.821;2715.253;-91.67;0.000;23.376
526.10;-3112.772;-5457.783;2710.290; 465.945;5655.0;1260.845;0.000;20.544;8141.807;  0.000;  0.000;0.6500;1.79;-12.14;5.00;-6.42;0.200;-3029.286;-5506.289;2710.290;-91.67;0.000;23.329
527.10;-3113.851;-5460.248;2705.306; 466.435;5671.5;1266.103;0.000;20.366;8159.391;  0.000;  0.000;0.6500;1.80;-12.44;4.93;-6.82;0.200;-3030.366;-5508.754;2705.306;-91.67;0.000;23.281
528.10;-3114.930;-5462.710;2700.302; 466.919;5688.0;1271.378;0.000;20.188;8177.067;  0.000;  0.000;0.6500;1.81;-12.75;4.85;-7.22;0.200;-3031.444;-5511.216;2700.302;-91.67;0.000;23.234
529.10;-3116.008;-5465.170;2695.278; 467.397;5704.6;1276.668;0.000;20.010;8194.835;  0.000;  0.000;0.6500;1.82;-13.05;4.78;-7.62;0.200;-3032.522;-5513.676;2695.278;-91.68;0.000;23.187
530.10;-3117.085;-5467.626;2690.234; 467.869;5721.3;1281.973;0.000;19.832;8212.695;  0.000;  0.000;0.6500;1.83;-13.36;4.70;-8.02;0.200;-3033.599;-5516.132;2690.234;-91.68;0.000;23.139
531.10;-3118.160;-5470.080;2685.168; 468.334;5738.0;1287.294;0.000;19.654;8230.650;  0.000;  0.000;0.6500;1.84;-13.66;4.62;-8.42;0.200;-3034.674;-5518.586;2685.168;-91.68;0.000;23.091
532.10;-3119.235;-5472.530;2680.082; 468.793;5754.9;1292.632;0.000;19.476;8248.700;  0.000;  0.000;0.6500;1.85;-13.97;4.55;-8.82;0.200;-3035.749;-5521.036;2680.082;-91.68;0.000;23.043
533.10;-3120.308;-5474.978;2674.976; 469.246;5771.8;1297.985;0.000;19.298;8266.846;  0.000;  0.000;0.6500;1.86;-14.27;4.47;-9.22;0.200;-3036.822;-5523.483;2674.976;-91.68;0.000;22.995
534.10;-3121.380;-5477.422;2669.848; 469.692;5788.8;1303.353;0.000;19.120;8285.089;  0.000;  0.000;0.6500;1.87;-14.58;4.39;-9.62;0.200;-3037.894;-5525.927;2669.848;-91.68;0.000;22.947
535.10;-3122.451;-5479.862;2664.699; 470.131;5805.9;1308.738;0.000;18.941;8303.430;  0.000;  0.000;0.6500;1.88;-14.84;4.31;-9.98;0.200;-3038.965;-5528.368;2664.699;-91.69;0.000;22.899
536.10;-3123.520;-5482.299;2659.529; 470.564;5823.1;1314.139;0.000;18.763;8321.871;  0.000;  0.000;0.6500;1.89;-14.71;4.23;-9.93;0.200;-3040.034;-5530.805;2659.529;-91.69;0.000;22.850
537.10;-3124.589;-5484.732;2654.337; 470.990;5840.4;1319.557;0.000;18.585;8340.411;  0.000;  0.000;0.6500;1.90;-14.59;4.15;-9.88;0.200;-3041.103;-5533.238;2654.337;-91.69;0.000;22.802
538.10;-3125.656;-5487.162;2649.124; 471.409;5857.8;1324.990;0.000;18.407;8359.053;  0.000;  0.000;0.6500;1.91;-14.46;4.07;-9.83;0.200;-3042.170;-5535.668;2649.124;-91.69;0.000;22.753
539.10;-3126.721;-5489.589;2643.890; 471.821;5875.4;1330.440;0.000;18.229;8377.798;  0.000;  0.000;0.6500;1.92;-14.33;4.00;-9.78;0.200;-3043.235;-5538.095;2643.890;-91.69;0.000;22.704
540.10;-3127.786;-5492.012;2638.634; 472.227;5893.1;1335.907;0.000;18.051;8396.646;  0.000;  0.000;0.6500;1.93;-14.21;3.92;-9.73;0.200;-3044.300;-5540.518;2638.634;-91.69;0.000;22.655
